pdb_file,metadata_file,protein_chains,complex_chains
data/Ankyrin_repeat_protein/pdb_files/6TMD.pdb,data/Ankyrin_repeat_protein/metadata_files/6TMD_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3TWQ.pdb,data/Ankyrin_repeat_protein/metadata_files/3TWQ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3TWW.pdb,data/Ankyrin_repeat_protein/metadata_files/3TWW_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/2YQF.pdb,data/Ankyrin_repeat_protein/metadata_files/2YQF_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1AWC.pdb,data/Ankyrin_repeat_protein/metadata_files/1AWC_metadata.json,4,4
data/Ankyrin_repeat_protein/pdb_files/6BPQ.pdb,data/Ankyrin_repeat_protein/metadata_files/6BPQ_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4G8K.pdb,data/Ankyrin_repeat_protein/metadata_files/4G8K_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8GWR.pdb,data/Ankyrin_repeat_protein/metadata_files/8GWR_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3KBU.pdb,data/Ankyrin_repeat_protein/metadata_files/3KBU_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6LE6.pdb,data/Ankyrin_repeat_protein/metadata_files/6LE6_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7D4Q.pdb,data/Ankyrin_repeat_protein/metadata_files/7D4Q_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7E4T.pdb,data/Ankyrin_repeat_protein/metadata_files/7E4T_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4QQI.pdb,data/Ankyrin_repeat_protein/metadata_files/4QQI_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5YBJ.pdb,data/Ankyrin_repeat_protein/metadata_files/5YBJ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4CYM.pdb,data/Ankyrin_repeat_protein/metadata_files/4CYM_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/6FPB.pdb,data/Ankyrin_repeat_protein/metadata_files/6FPB_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3F59.pdb,data/Ankyrin_repeat_protein/metadata_files/3F59_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/3TWX.pdb,data/Ankyrin_repeat_protein/metadata_files/3TWX_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/2DWZ.pdb,data/Ankyrin_repeat_protein/metadata_files/2DWZ_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5H76.pdb,data/Ankyrin_repeat_protein/metadata_files/5H76_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/5YAZ.pdb,data/Ankyrin_repeat_protein/metadata_files/5YAZ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6MZE.pdb,data/Ankyrin_repeat_protein/metadata_files/6MZE_metadata.json,28,4
data/Ankyrin_repeat_protein/pdb_files/6CV9.pdb,data/Ankyrin_repeat_protein/metadata_files/6CV9_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6D7L.pdb,data/Ankyrin_repeat_protein/metadata_files/6D7L_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4K5A.pdb,data/Ankyrin_repeat_protein/metadata_files/4K5A_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1S70.pdb,data/Ankyrin_repeat_protein/metadata_files/1S70_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3ZKJ.pdb,data/Ankyrin_repeat_protein/metadata_files/3ZKJ_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/6LBG.pdb,data/Ankyrin_repeat_protein/metadata_files/6LBG_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5LEC.pdb,data/Ankyrin_repeat_protein/metadata_files/5LEC_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5YAY.pdb,data/Ankyrin_repeat_protein/metadata_files/5YAY_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7D4P.pdb,data/Ankyrin_repeat_protein/metadata_files/7D4P_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7X6C.pdb,data/Ankyrin_repeat_protein/metadata_files/7X6C_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/8GVW.pdb,data/Ankyrin_repeat_protein/metadata_files/8GVW_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/3B95.pdb,data/Ankyrin_repeat_protein/metadata_files/3B95_metadata.json,3,2
data/Ankyrin_repeat_protein/pdb_files/5YBU.pdb,data/Ankyrin_repeat_protein/metadata_files/5YBU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5JHQ.pdb,data/Ankyrin_repeat_protein/metadata_files/5JHQ_metadata.json,12,2
data/Ankyrin_repeat_protein/pdb_files/4K5B.pdb,data/Ankyrin_repeat_protein/metadata_files/4K5B_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7ATY.pdb,data/Ankyrin_repeat_protein/metadata_files/7ATY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4BSZ.pdb,data/Ankyrin_repeat_protein/metadata_files/4BSZ_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5CZY.pdb,data/Ankyrin_repeat_protein/metadata_files/5CZY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/4CZ2.pdb,data/Ankyrin_repeat_protein/metadata_files/4CZ2_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/8E0O.pdb,data/Ankyrin_repeat_protein/metadata_files/8E0O_metadata.json,3,3
data/Ankyrin_repeat_protein/pdb_files/3V30.pdb,data/Ankyrin_repeat_protein/metadata_files/3V30_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5EN5.pdb,data/Ankyrin_repeat_protein/metadata_files/5EN5_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/5ZRY.pdb,data/Ankyrin_repeat_protein/metadata_files/5ZRY_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3ZNG.pdb,data/Ankyrin_repeat_protein/metadata_files/3ZNG_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/3UI2.pdb,data/Ankyrin_repeat_protein/metadata_files/3UI2_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/3HG0.pdb,data/Ankyrin_repeat_protein/metadata_files/3HG0_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/2P2C.pdb,data/Ankyrin_repeat_protein/metadata_files/2P2C_metadata.json,18,3
data/Ankyrin_repeat_protein/pdb_files/5LW2.pdb,data/Ankyrin_repeat_protein/metadata_files/5LW2_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7PTX.pdb,data/Ankyrin_repeat_protein/metadata_files/7PTX_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3NOC.pdb,data/Ankyrin_repeat_protein/metadata_files/3NOC_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/7A6U.pdb,data/Ankyrin_repeat_protein/metadata_files/7A6U_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7UBZ.pdb,data/Ankyrin_repeat_protein/metadata_files/7UBZ_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/2YVI.pdb,data/Ankyrin_repeat_protein/metadata_files/2YVI_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5H28.pdb,data/Ankyrin_repeat_protein/metadata_files/5H28_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6AEI.pdb,data/Ankyrin_repeat_protein/metadata_files/6AEI_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/1WHK.pdb,data/Ankyrin_repeat_protein/metadata_files/1WHK_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3AJI.pdb,data/Ankyrin_repeat_protein/metadata_files/3AJI_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3SEI.pdb,data/Ankyrin_repeat_protein/metadata_files/3SEI_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/3SEN.pdb,data/Ankyrin_repeat_protein/metadata_files/3SEN_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/1UOH.pdb,data/Ankyrin_repeat_protein/metadata_files/1UOH_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7DNE.pdb,data/Ankyrin_repeat_protein/metadata_files/7DNE_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6LEY.pdb,data/Ankyrin_repeat_protein/metadata_files/6LEY_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6LBN.pdb,data/Ankyrin_repeat_protein/metadata_files/6LBN_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6SA6.pdb,data/Ankyrin_repeat_protein/metadata_files/6SA6_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1TR4.pdb,data/Ankyrin_repeat_protein/metadata_files/1TR4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6JMT.pdb,data/Ankyrin_repeat_protein/metadata_files/6JMT_metadata.json,12,2
data/Ankyrin_repeat_protein/pdb_files/5AQ8.pdb,data/Ankyrin_repeat_protein/metadata_files/5AQ8_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7DXB.pdb,data/Ankyrin_repeat_protein/metadata_files/7DXB_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7DXC.pdb,data/Ankyrin_repeat_protein/metadata_files/7DXC_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7DXD.pdb,data/Ankyrin_repeat_protein/metadata_files/7DXD_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7DXE.pdb,data/Ankyrin_repeat_protein/metadata_files/7DXE_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/3NOG.pdb,data/Ankyrin_repeat_protein/metadata_files/3NOG_metadata.json,5,2
data/Ankyrin_repeat_protein/pdb_files/4OAV.pdb,data/Ankyrin_repeat_protein/metadata_files/4OAV_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/1WDY.pdb,data/Ankyrin_repeat_protein/metadata_files/1WDY_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1WHJ.pdb,data/Ankyrin_repeat_protein/metadata_files/1WHJ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8XGQ.pdb,data/Ankyrin_repeat_protein/metadata_files/8XGQ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/6OB5.pdb,data/Ankyrin_repeat_protein/metadata_files/6OB5_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8JET.pdb,data/Ankyrin_repeat_protein/metadata_files/8JET_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/8JEU.pdb,data/Ankyrin_repeat_protein/metadata_files/8JEU_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5YX9.pdb,data/Ankyrin_repeat_protein/metadata_files/5YX9_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5FIN.pdb,data/Ankyrin_repeat_protein/metadata_files/5FIN_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7TW5.pdb,data/Ankyrin_repeat_protein/metadata_files/7TW5_metadata.json,5,3
data/Ankyrin_repeat_protein/pdb_files/6MZF.pdb,data/Ankyrin_repeat_protein/metadata_files/6MZF_metadata.json,28,4
data/Ankyrin_repeat_protein/pdb_files/7M97.pdb,data/Ankyrin_repeat_protein/metadata_files/7M97_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2VGE.pdb,data/Ankyrin_repeat_protein/metadata_files/2VGE_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8YM2.pdb,data/Ankyrin_repeat_protein/metadata_files/8YM2_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5OOV.pdb,data/Ankyrin_repeat_protein/metadata_files/5OOV_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5OP1.pdb,data/Ankyrin_repeat_protein/metadata_files/5OP1_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5BXO.pdb,data/Ankyrin_repeat_protein/metadata_files/5BXO_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6CF6.pdb,data/Ankyrin_repeat_protein/metadata_files/6CF6_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6CUD.pdb,data/Ankyrin_repeat_protein/metadata_files/6CUD_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6LBF.pdb,data/Ankyrin_repeat_protein/metadata_files/6LBF_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/4OAU.pdb,data/Ankyrin_repeat_protein/metadata_files/4OAU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5LE4.pdb,data/Ankyrin_repeat_protein/metadata_files/5LE4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5LEB.pdb,data/Ankyrin_repeat_protein/metadata_files/5LEB_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5LED.pdb,data/Ankyrin_repeat_protein/metadata_files/5LED_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5LEE.pdb,data/Ankyrin_repeat_protein/metadata_files/5LEE_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7TTS.pdb,data/Ankyrin_repeat_protein/metadata_files/7TTS_metadata.json,7,2
data/Ankyrin_repeat_protein/pdb_files/7V0S.pdb,data/Ankyrin_repeat_protein/metadata_files/7V0S_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/6NDZ.pdb,data/Ankyrin_repeat_protein/metadata_files/6NDZ_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/5VKQ.pdb,data/Ankyrin_repeat_protein/metadata_files/5VKQ_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7B0J.pdb,data/Ankyrin_repeat_protein/metadata_files/7B0J_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9CYS.pdb,data/Ankyrin_repeat_protein/metadata_files/9CYS_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1QYM.pdb,data/Ankyrin_repeat_protein/metadata_files/1QYM_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6NXF.pdb,data/Ankyrin_repeat_protein/metadata_files/6NXF_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6PKV.pdb,data/Ankyrin_repeat_protein/metadata_files/6PKV_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6PKW.pdb,data/Ankyrin_repeat_protein/metadata_files/6PKW_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6NR4.pdb,data/Ankyrin_repeat_protein/metadata_files/6NR4_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/7XC5.pdb,data/Ankyrin_repeat_protein/metadata_files/7XC5_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1WFU.pdb,data/Ankyrin_repeat_protein/metadata_files/1WFU_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8JEC.pdb,data/Ankyrin_repeat_protein/metadata_files/8JEC_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/2COP.pdb,data/Ankyrin_repeat_protein/metadata_files/2COP_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5ULC.pdb,data/Ankyrin_repeat_protein/metadata_files/5ULC_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7UZQ.pdb,data/Ankyrin_repeat_protein/metadata_files/7UZQ_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/3UD2.pdb,data/Ankyrin_repeat_protein/metadata_files/3UD2_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/3UD1.pdb,data/Ankyrin_repeat_protein/metadata_files/3UD1_metadata.json,3,1
data/Ankyrin_repeat_protein/pdb_files/5CWO.pdb,data/Ankyrin_repeat_protein/metadata_files/5CWO_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7V0M.pdb,data/Ankyrin_repeat_protein/metadata_files/7V0M_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5BXU.pdb,data/Ankyrin_repeat_protein/metadata_files/5BXU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6YX0.pdb,data/Ankyrin_repeat_protein/metadata_files/6YX0_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6YX2.pdb,data/Ankyrin_repeat_protein/metadata_files/6YX2_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6CPI.pdb,data/Ankyrin_repeat_protein/metadata_files/6CPI_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/2Z0W.pdb,data/Ankyrin_repeat_protein/metadata_files/2Z0W_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5LEA.pdb,data/Ankyrin_repeat_protein/metadata_files/5LEA_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8B10.pdb,data/Ankyrin_repeat_protein/metadata_files/8B10_metadata.json,6,1
data/Ankyrin_repeat_protein/pdb_files/9WVH.pdb,data/Ankyrin_repeat_protein/metadata_files/9WVH_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/9WVI.pdb,data/Ankyrin_repeat_protein/metadata_files/9WVI_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5F3Y.pdb,data/Ankyrin_repeat_protein/metadata_files/5F3Y_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7UZU.pdb,data/Ankyrin_repeat_protein/metadata_files/7UZU_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8Z8W.pdb,data/Ankyrin_repeat_protein/metadata_files/8Z8W_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3F57.pdb,data/Ankyrin_repeat_protein/metadata_files/3F57_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/9HHC.pdb,data/Ankyrin_repeat_protein/metadata_files/9HHC_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/1X2K.pdb,data/Ankyrin_repeat_protein/metadata_files/1X2K_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7B4U.pdb,data/Ankyrin_repeat_protein/metadata_files/7B4U_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7B4V.pdb,data/Ankyrin_repeat_protein/metadata_files/7B4V_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/9L9U.pdb,data/Ankyrin_repeat_protein/metadata_files/9L9U_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9LA0.pdb,data/Ankyrin_repeat_protein/metadata_files/9LA0_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9LA1.pdb,data/Ankyrin_repeat_protein/metadata_files/9LA1_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9LA2.pdb,data/Ankyrin_repeat_protein/metadata_files/9LA2_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/9LA3.pdb,data/Ankyrin_repeat_protein/metadata_files/9LA3_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6X23.pdb,data/Ankyrin_repeat_protein/metadata_files/6X23_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/4DRX.pdb,data/Ankyrin_repeat_protein/metadata_files/4DRX_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/5Y4F.pdb,data/Ankyrin_repeat_protein/metadata_files/5Y4F_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/8CSV.pdb,data/Ankyrin_repeat_protein/metadata_files/8CSV_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/6IF3.pdb,data/Ankyrin_repeat_protein/metadata_files/6IF3_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5Y4E.pdb,data/Ankyrin_repeat_protein/metadata_files/5Y4E_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5WNK.pdb,data/Ankyrin_repeat_protein/metadata_files/5WNK_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8ZR0.pdb,data/Ankyrin_repeat_protein/metadata_files/8ZR0_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8ZR7.pdb,data/Ankyrin_repeat_protein/metadata_files/8ZR7_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/8FDS.pdb,data/Ankyrin_repeat_protein/metadata_files/8FDS_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7UNJ.pdb,data/Ankyrin_repeat_protein/metadata_files/7UNJ_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/7TW3.pdb,data/Ankyrin_repeat_protein/metadata_files/7TW3_metadata.json,4,3
data/Ankyrin_repeat_protein/pdb_files/5AQ9.pdb,data/Ankyrin_repeat_protein/metadata_files/5AQ9_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/6PKX.pdb,data/Ankyrin_repeat_protein/metadata_files/6PKX_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6NR2.pdb,data/Ankyrin_repeat_protein/metadata_files/6NR2_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6NR3.pdb,data/Ankyrin_repeat_protein/metadata_files/6NR3_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5W7I.pdb,data/Ankyrin_repeat_protein/metadata_files/5W7I_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5ET1.pdb,data/Ankyrin_repeat_protein/metadata_files/5ET1_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/3EDU.pdb,data/Ankyrin_repeat_protein/metadata_files/3EDU_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3QJM.pdb,data/Ankyrin_repeat_protein/metadata_files/3QJM_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/7A00.pdb,data/Ankyrin_repeat_protein/metadata_files/7A00_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5K35.pdb,data/Ankyrin_repeat_protein/metadata_files/5K35_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5H2C.pdb,data/Ankyrin_repeat_protein/metadata_files/5H2C_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/1G3N.pdb,data/Ankyrin_repeat_protein/metadata_files/1G3N_metadata.json,6,3
data/Ankyrin_repeat_protein/pdb_files/5Z2M.pdb,data/Ankyrin_repeat_protein/metadata_files/5Z2M_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8K48.pdb,data/Ankyrin_repeat_protein/metadata_files/8K48_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5H3D.pdb,data/Ankyrin_repeat_protein/metadata_files/5H3D_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/4NSW.pdb,data/Ankyrin_repeat_protein/metadata_files/4NSW_metadata.json,2,1
data/Ankyrin_repeat_protein/pdb_files/5CWN.pdb,data/Ankyrin_repeat_protein/metadata_files/5CWN_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5AQB.pdb,data/Ankyrin_repeat_protein/metadata_files/5AQB_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7ROY.pdb,data/Ankyrin_repeat_protein/metadata_files/7ROY_metadata.json,6,2
data/Ankyrin_repeat_protein/pdb_files/9LA7.pdb,data/Ankyrin_repeat_protein/metadata_files/9LA7_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5LE9.pdb,data/Ankyrin_repeat_protein/metadata_files/5LE9_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7EB6.pdb,data/Ankyrin_repeat_protein/metadata_files/7EB6_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/3ZRH.pdb,data/Ankyrin_repeat_protein/metadata_files/3ZRH_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6BWD.pdb,data/Ankyrin_repeat_protein/metadata_files/6BWD_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/6BWF.pdb,data/Ankyrin_repeat_protein/metadata_files/6BWF_metadata.json,4,1
data/Ankyrin_repeat_protein/pdb_files/5MA6.pdb,data/Ankyrin_repeat_protein/metadata_files/5MA6_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5W7J.pdb,data/Ankyrin_repeat_protein/metadata_files/5W7J_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/8SWI.pdb,data/Ankyrin_repeat_protein/metadata_files/8SWI_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/8SR6.pdb,data/Ankyrin_repeat_protein/metadata_files/8SR6_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/5WNL.pdb,data/Ankyrin_repeat_protein/metadata_files/5WNL_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5WNJ.pdb,data/Ankyrin_repeat_protein/metadata_files/5WNJ_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/5MAK.pdb,data/Ankyrin_repeat_protein/metadata_files/5MAK_metadata.json,4,2
data/Ankyrin_repeat_protein/pdb_files/5WNM.pdb,data/Ankyrin_repeat_protein/metadata_files/5WNM_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/6W2Q.pdb,data/Ankyrin_repeat_protein/metadata_files/6W2Q_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7ZW4.pdb,data/Ankyrin_repeat_protein/metadata_files/7ZW4_metadata.json,2,2
data/Ankyrin_repeat_protein/pdb_files/7VXV.pdb,data/Ankyrin_repeat_protein/metadata_files/7VXV_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7VXW.pdb,data/Ankyrin_repeat_protein/metadata_files/7VXW_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7VY4.pdb,data/Ankyrin_repeat_protein/metadata_files/7VY4_metadata.json,1,1
data/Ankyrin_repeat_protein/pdb_files/7VY7.pdb,data/Ankyrin_repeat_protein/metadata_files/7VY7_metadata.json,1,1
